ts,symbol,rh_bid,rh_ask,rh_halt,rh_mb_usd,bn_bid,bn_ask,bn_bid_usd,bn_ask_usd,hl_mark,hl_oracle,hl_basis_bps,hl_funding_1h,hl_funding_ann_pct,hl_oi_usd,hl_vol24_usd,dex_usd,dex_liq_usd,dex_vol24_usd,dex_pool_fee,dex_lowfee_liq_usd,dex_lowfee_vol24_usd,rh_bn_mid_bps,rh_bn_exec_bps,dex_bn_bps,dex_rh_bps
2026-08-12T04:16:25Z,AAOI,137.58,137.75,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,AAPL,304.88,304.95,False,110494.182955,,,,,304.96,304.87,2.95,6.25e-06,5.48,36702158,11028397,,,,,,,,,,
2026-08-12T04:16:25Z,AMAT,530.5,531.43,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,AMD,476.93,477.09,False,118692.01325,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,AMZN,271.45,271.55,False,0.0,,,,,271.45,271.41,1.47,6.25e-06,5.48,27786793,9311441,,,,,,,,,,
2026-08-12T04:16:25Z,ASML,1806.2,1810.0,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,ASTS,71.82,71.91,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,AVGO,416.3,416.61,False,15.408835,,,,,416.69,416.53,3.84,6.25e-06,5.48,3015644,960473,,,,,,,,,,
2026-08-12T04:16:25Z,BABA,124.89,124.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,BE,215.75,215.87,False,15106.7,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,CBRS,235.73,235.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,COIN,148.7,149.0,False,166183.43365,,,,,148.9,148.81,6.05,3.61988e-05,31.71,11808546,7236515,,,,,,,,,,
2026-08-12T04:16:25Z,CRCL,70.94,71.02,False,91611.61464,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,CRWV,103.79,103.86,False,154937.736025,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,DELL,448.0,448.84,False,12022.7195048296,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,EWY,171.71,171.74,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,FLNC,13.18,13.21,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,GLW,161.01,161.26,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,GOLD,,,,,,,,,4394.8,4395.7,-2.05,4.6557e-06,4.08,356358036,110043773,,,,,,,,,,
2026-08-12T04:16:25Z,GOOGL,345.5,345.55,False,34532.805075,,,,,345.75,345.51,6.95,9.8763e-06,8.65,146942388,41073966,,,,,,,,,,
2026-08-12T04:16:25Z,HOOD,,,,,,,,,95.003,94.905,10.33,2.73731e-05,23.98,17284867,2935521,,,,,,,,,,
2026-08-12T04:16:25Z,INTC,98.8,98.84,False,38513.6127,,,,,98.866,98.82,4.65,2.0825e-05,18.24,48040751,29007039,,,,,,,,,,
2026-08-12T04:16:25Z,IREN,41.5,41.55,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,LITE,877.99,879.24,False,328.60201,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,META,598.8,599.03,False,54880.378195,,,,,599.34,599.13,3.51,1.40647e-05,12.32,87746682,37722852,,,,,,,,,,
2026-08-12T04:16:25Z,MRVL,216.71,216.9,False,1331.1827,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,MSFT,501.12,501.24,False,0.0,,,,,501.21,501.12,1.8,6.25e-06,5.48,45939326,50821452,,,,,,,,,,
2026-08-12T04:16:25Z,MSTR,96.55,96.68,False,1609.895745,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,NBIS,207.8,207.95,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,NFLX,74.9,74.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,NVDA,218.09,218.12,False,147804.08777,,,,,218.16,218.1,2.75,9.4611e-06,8.29,170638565,31317753,218.906675380264,1061094,2468247,0.25%,,,,,,
2026-08-12T04:16:25Z,ORCL,146.4,146.5,False,10652.652890497,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,PLTR,172.68,172.75,False,0.0,,,,,172.63,172.7,-4.05,1.2001e-06,1.05,41161617,94001063,,,,,,,,,,
2026-08-12T04:16:25Z,QCOM,163.58,163.76,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,QQQ,719.9,719.94,False,53994.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,RKLB,80.36,80.45,False,720.026775,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,SKHY,145.84,146.01,False,35022.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,SMCI,34.14,34.16,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,SNDK,1307.97,1308.78,False,181864.125,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,SPCX,133.38,133.39,False,202648.36249,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,SPY,771.07,771.1,False,243480.112855,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,TSLA,332.66,332.85,False,0.0,,,,,332.88,332.73,4.51,9.7165e-06,8.51,37734691,18191696,,,,,,,,,,
2026-08-12T04:16:25Z,TSM,421.86,422.13,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:16:25Z,USAR,19.06,19.09,False,8002.1151,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,AAOI,137.49,137.7,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,AAPL,304.83,304.91,False,110477.87599,,,,,304.94,304.84,3.28,6.25e-06,5.48,36699797,11001237,305.885946110612,317119,392020,0.25%,,,,,,
2026-08-12T04:22:04Z,AMAT,530.15,531.3,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,AMD,476.8,477.09,False,118675.839625,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,AMZN,271.44,271.5,False,0.0,,,,,271.53,271.46,2.58,6.25e-06,5.48,27797214,9311030,,,,,,,,,,
2026-08-12T04:22:04Z,ASML,1806.2,1810.0,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,ASTS,71.86,71.9,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,AVGO,416.27,416.62,False,15.408465,,,,,416.72,416.59,3.12,6.25e-06,5.48,3015861,960473,,,,,,,,,,
2026-08-12T04:22:04Z,BABA,124.89,124.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,BE,215.2,215.6,False,15078.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,CBRS,235.73,235.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,COIN,148.84,148.87,False,166189.015895,,,,,149.04,148.91,8.73,3.62827e-05,31.78,11819299,7236656,,,,,,,,,,
2026-08-12T04:22:04Z,CRCL,71.01,71.07,False,91689.05472,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,CRWV,103.8,103.82,False,154915.35157,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,DELL,448.01,448.72,False,12021.2448837762,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,EWY,171.44,171.56,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,FLNC,13.18,13.21,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,GLW,161.0,161.17,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,GOLD,,,,,,,,,4396.7,4397.9,-2.73,3.9674e-06,3.48,356509064,109455459,,,,,,,,,,
2026-08-12T04:22:04Z,GOOGL,345.7,345.77,False,34553.793105,,,,,345.85,345.74,3.18,1.14946e-05,10.07,146980869,41102503,,,,,,,,,,
2026-08-12T04:22:04Z,HOOD,,,,,,,,,95.007,94.92,9.17,2.95636e-05,25.9,17285735,2885203,,,,,,,,,,
2026-08-12T04:22:04Z,INTC,98.71,98.74,False,38476.587875,,,,,98.833,98.75,8.41,2.31012e-05,20.24,48025082,29008657,,,,,,,,,,
2026-08-12T04:22:04Z,IREN,41.47,41.53,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,LITE,875.78,876.6,False,327.69506,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,META,599.1,599.23,False,54903.286445,,,,,599.53,599.23,5.01,1.35602e-05,11.88,87774518,37677072,,,,,,,,,,
2026-08-12T04:22:04Z,MRVL,216.54,216.7,False,1330.0468,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,MSFT,501.09,501.18,False,0.0,,,,,501.28,501.12,3.19,6.25e-06,5.48,45945742,50821225,,,,,,,,,,
2026-08-12T04:22:04Z,MSTR,96.6,96.7,False,1610.47895,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,NBIS,207.28,207.57,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,NFLX,74.93,74.95,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,NVDA,217.97,218.0,False,147722.76689,,,,,218.1,217.98,5.51,1.04564e-05,9.16,170585349,31288384,218.047772805802,1067580,2467277,0.25%,,,,,,
2026-08-12T04:22:04Z,ORCL,146.4,146.5,False,10652.652890497,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,PLTR,172.63,172.67,False,0.0,,,,,172.62,172.62,0.0,4.4133e-06,3.87,41161738,93970237,,,,,,,,,,
2026-08-12T04:22:04Z,QCOM,163.52,163.73,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,QQQ,719.9,719.94,False,53994.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,RKLB,80.27,80.39,False,719.35515,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,SKHY,145.85,146.0,False,35022.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,SMCI,34.12,34.15,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,SNDK,1306.4,1307.0,False,181631.3,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,SPCX,133.2,133.25,False,202405.27865,,,,,,,,,,,,133.287903963816,4151727,8390001,0.25%,,,,,,
2026-08-12T04:22:04Z,SPY,771.06,771.12,False,243481.69167,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,TSLA,332.66,332.81,False,0.0,,,,,332.92,332.71,6.31,1.10754e-05,9.7,37736192,18173836,333.377872440518,268101,416580,0.25%,,,,,,
2026-08-12T04:22:04Z,TSM,422.0,422.19,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:22:04Z,USAR,19.06,19.09,False,8002.1151,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,AAOI,137.59,137.78,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,AAPL,304.82,304.85,False,110465.192795,,,,,304.91,304.84,2.3,6.25e-06,5.48,36697489,11003582,303.969451075745,317669,392021,0.25%,,,,,,
2026-08-12T04:27:32Z,AMAT,530.0,531.08,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,AMD,476.71,476.99,False,118652.20125,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,AMZN,271.56,271.61,False,0.0,,,,,271.64,271.59,1.84,6.25e-06,5.48,27809464,9314542,,,,,,,,,,
2026-08-12T04:27:32Z,ASML,1806.2,1810.0,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,ASTS,71.86,71.9,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,AVGO,416.3,416.69,False,15.410315,,,,,416.68,416.65,0.72,6.25e-06,5.48,3015571,955401,,,,,,,,,,
2026-08-12T04:27:32Z,BABA,124.9,124.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,BE,215.3,215.56,False,15080.1,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,CBRS,235.73,235.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,COIN,148.84,149.0,False,166261.58508,,,,,149.06,148.91,10.07,3.90076e-05,34.17,11820685,7236756,,,,,,,,,,
2026-08-12T04:27:32Z,CRCL,71.0,71.06,False,91676.14804,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,CRWV,104.11,104.16,False,155400.348095,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,DELL,448.04,448.82,False,12022.9876177484,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,EWY,171.4,171.48,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,FLNC,13.18,13.21,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,GLW,161.18,161.42,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,GOLD,,,,,,,,,4397.4,4398.1,-1.59,4.0887e-06,3.58,356565822,109458725,,,,,,,,,,
2026-08-12T04:27:32Z,GOOGL,345.76,345.8,False,34558.29054,,,,,345.91,345.76,4.34,1.06437e-05,9.32,146900375,41236633,,,,,,,,,,
2026-08-12T04:27:32Z,HOOD,,,,,,,,,94.971,94.9,7.48,3.19478e-05,27.99,17281251,2888112,,,,,,,,,,
2026-08-12T04:27:32Z,INTC,98.72,98.75,False,38480.485225,,,,,98.831,98.75,8.2,2.56355e-05,22.46,48033791,29034022,,,,,,,,,,
2026-08-12T04:27:32Z,IREN,41.47,41.53,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,LITE,872.2,873.07,False,326.36549,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,META,598.9,599.21,False,54893.206815,,,,,599.57,599.14,7.18,1.65178e-05,14.47,87785520,37680076,,,,,,,,,,
2026-08-12T04:27:32Z,MRVL,216.66,216.9,False,1331.0292,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,MSFT,501.27,501.3,False,0.0,,,,,501.52,501.31,4.19,6.25e-06,5.48,45668828,51447251,,,,,,,,,,
2026-08-12T04:27:32Z,MSTR,96.61,96.73,False,1610.81221,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,NBIS,207.89,208.09,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,NFLX,74.93,74.95,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,NVDA,218.03,218.07,False,147766.8157,,,,,218.21,218.06,6.88,1.45111e-05,12.71,170674417,31318359,218.352973368769,1069032,2468386,0.25%,,,,,,
2026-08-12T04:27:32Z,ORCL,146.45,146.5,False,10654.4713699935,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,PLTR,172.63,172.69,False,0.0,,,,,172.62,172.66,-2.32,5.963e-06,5.22,41163013,93993698,,,,,,,,,,
2026-08-12T04:27:32Z,QCOM,163.56,163.78,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,QQQ,719.93,720.02,False,53998.125,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,RKLB,80.25,80.33,False,718.99695,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,SKHY,145.81,145.94,False,35010.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,SMCI,34.22,34.23,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,SNDK,1306.85,1307.79,False,181717.48,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,SPCX,133.28,133.32,False,202519.2242,,,,,,,,,,,,132.731015274856,4134259,8390844,0.25%,,,,,,
2026-08-12T04:27:32Z,SPY,771.1,771.18,False,243497.47982,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,TSLA,332.81,332.9,False,0.0,,,,,333.0,332.83,5.11,1.08039e-05,9.46,37746087,18174512,332.599878544467,266116,417574,0.25%,,,,,,
2026-08-12T04:27:32Z,TSM,422.21,422.34,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:27:32Z,USAR,19.06,19.1,False,8004.21264,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,AAOI,137.25,137.5,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,AAPL,304.82,304.91,False,110476.064105,,,,,304.95,304.86,2.95,6.25e-06,5.48,36702305,10970641,306.606144617635,318575,385145,0.25%,,,,,,57.11
2026-08-12T04:47:42Z,AMAT,530.11,530.57,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,AMD,476.26,476.75,False,118566.356625,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,AMZN,271.51,271.57,False,0.0,,,,,271.62,271.56,2.21,6.25e-06,5.48,27814049,9238503,,,,,,,,,,
2026-08-12T04:47:42Z,ASML,1808.98,1809.49,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,ASTS,71.91,72.0,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,AVGO,416.2,416.4,False,15.4031,,,,,416.46,416.36,2.4,6.25e-06,5.48,3011547,978730,,,,,,,,,,
2026-08-12T04:47:42Z,BABA,124.96,124.99,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,BE,215.0,215.22,False,15057.7,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,CBRS,235.25,235.5,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,COIN,148.74,148.97,False,166189.015895,,,,,148.91,148.85,4.03,3.61728e-05,31.69,11812709,7247516,,,,,,,,,,
2026-08-12T04:47:42Z,CRCL,70.9,70.99,False,91566.44126,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,CRWV,103.94,104.03,False,155176.503545,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,DELL,447.6,449.05,False,12020.172432101,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,EWY,170.78,170.92,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,FLNC,13.18,13.21,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,GLW,160.98,160.98,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,GOLD,,,,,,,,,4399.5,4400.8,-2.95,6.25e-06,5.48,356530738,108919531,,,,,,,,,,
2026-08-12T04:47:42Z,GOOGL,345.62,345.7,False,34546.29738,,,,,345.91,345.6,8.97,1.80328e-05,15.8,146914104,41420060,,,,,,,,,,
2026-08-12T04:47:42Z,HOOD,,,,,,,,,94.843,94.735,11.4,3.06699e-05,26.87,17236025,2864952,,,,,,,,,,
2026-08-12T04:47:42Z,INTC,98.6,98.65,False,38437.614375,,,,,98.653,98.62,3.35,2.36232e-05,20.69,47768789,29116046,,,,,,,,,,
2026-08-12T04:47:42Z,IREN,41.45,41.48,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,LITE,877.0,877.99,False,328.18313,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,META,599.3,599.59,False,54928.943685,,,,,599.57,599.34,3.84,1.40279e-05,12.29,87784450,37689896,,,,,,,,,,
2026-08-12T04:47:42Z,MRVL,216.03,216.3,False,1327.2531,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,MSFT,501.1,501.19,False,0.0,,,,,501.38,501.27,2.19,6.25e-06,5.48,45635540,51391214,,,,,,,,,,
2026-08-12T04:47:42Z,MSTR,96.53,96.66,False,1609.562485,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,NBIS,207.74,207.85,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,NFLX,74.92,74.95,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,NVDA,218.0,218.03,False,147743.09711,,,,,218.16,218.03,5.96,1.658e-05,14.52,170552837,31094934,218.053405477266,1062254,2419182,0.25%,,,,,,1.76
2026-08-12T04:47:42Z,ORCL,146.4,146.42,False,10649.7433233026,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,PLTR,172.76,172.8,False,0.0,,,,,172.77,172.82,-2.89,6.25e-06,5.48,41222933,94093083,,,,,,,,,,
2026-08-12T04:47:42Z,QCOM,163.56,163.76,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,QQQ,719.99,720.05,False,54001.5,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,RKLB,80.15,80.18,False,717.877575,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,SKHY,145.01,145.11,False,34814.4,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,SMCI,34.13,34.16,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,SNDK,1303.1,1304.44,False,181224.03,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,SPCX,133.41,133.45,False,202716.72982,,,,,,,,,,,,132.577067314283,4206714,8310250,0.25%,,,,,,-63.92
2026-08-12T04:47:42Z,SPY,771.09,771.16,False,243492.743375,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,TSLA,332.8,332.85,False,0.0,,,,,332.96,332.85,3.3,9.5402e-06,8.36,37744218,18146474,331.399668169715,268814,417999,0.25%,,,,,,-42.83
2026-08-12T04:47:42Z,TSM,422.0,422.65,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:47:42Z,USAR,19.04,19.08,False,7995.82248,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,AAOI,137.38,137.65,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,AAPL,304.86,304.91,False,110483.311645,,,,,304.94,304.89,1.64,6.25e-06,5.48,36701517,10946170,306.606144617635,318736,384664,0.25%,,,,,,56.45
2026-08-12T04:53:11Z,AMAT,530.31,531.29,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,AMD,476.82,477.0,False,118667.13075,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,AMZN,271.48,271.55,False,0.0,,,,,271.57,271.51,2.21,6.25e-06,5.48,27809848,9183387,,,,,,,,,,
2026-08-12T04:53:11Z,ASML,1808.98,1810.0,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,ASTS,71.92,72.04,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,AVGO,416.36,416.66,False,15.41087,,,,,416.68,416.53,3.6,6.25e-06,5.48,3011405,972501,,,,,,,,,,
2026-08-12T04:53:11Z,BABA,124.81,124.95,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,BE,215.04,215.64,False,15073.8,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,CBRS,235.26,235.85,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,COIN,148.84,148.99,False,166256.002835,,,,,148.96,148.85,7.39,3.53849e-05,31.0,11816489,7229811,,,,,,,,,,
2026-08-12T04:53:11Z,CRCL,71.03,71.11,False,91727.77476,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,CRWV,104.08,104.16,False,155377.96364,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,DELL,448.09,449.03,False,12026.4730856928,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,EWY,170.84,170.97,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,FLNC,13.18,13.21,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,GLW,161.02,161.39,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,GOLD,,,,,,,,,4400.3,4400.6,-0.68,6.112e-06,5.35,356592454,108063998,,,,,,,,,,
2026-08-12T04:53:11Z,GOOGL,345.76,345.85,False,34560.789115,,,,,345.97,345.78,5.49,1.78277e-05,15.62,146920142,41415115,,,,,,,,,,
2026-08-12T04:53:11Z,HOOD,,,,,,,,,94.777,94.765,1.27,2.88238e-05,25.25,17223567,2860553,,,,,,,,,,
2026-08-12T04:53:11Z,INTC,98.66,98.71,False,38460.998475,,,,,98.741,98.67,7.2,2.44339e-05,21.4,47809573,29117794,,,,,,,,,,
2026-08-12T04:53:11Z,IREN,41.5,41.55,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,LITE,877.0,877.66,False,328.12142,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,META,599.3,599.61,False,54929.860015,,,,,599.59,599.36,3.84,1.29768e-05,11.37,87787566,37709357,,,,,,,,,,
2026-08-12T04:53:11Z,MRVL,216.63,216.9,False,1330.9371,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,MSFT,501.2,501.3,False,0.0,,,,,501.48,501.28,3.99,6.25e-06,5.48,45642672,51371867,,,,,,,,,,
2026-08-12T04:53:11Z,MSTR,96.59,96.69,False,1610.31232,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,NBIS,207.86,207.9,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,NFLX,74.93,74.98,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,NVDA,218.01,218.07,False,147760.03896,,,,,218.21,218.07,6.42,1.67686e-05,14.69,170597304,31020840,218.003251604178,1067370,2415972,0.25%,,,,,,-1.69
2026-08-12T04:53:11Z,ORCL,146.46,146.61,False,10658.8357207851,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,PLTR,172.84,172.87,False,0.0,,,,,172.76,172.83,-4.05,5.3918e-06,4.72,41220552,94052331,,,,,,,,,,
2026-08-12T04:53:11Z,QCOM,163.56,163.77,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,QQQ,720.25,720.32,False,54021.375,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,RKLB,80.22,80.25,False,718.504425,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,SKHY,145.03,145.21,False,34828.8,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,SMCI,34.16,34.18,False,0.0,,,,,,,,,,,,,,,,,,,,,
2026-08-12T04:53:11Z,SNDK,1305.53,1306.0,False,181501.335,,,,,,,,,,,,,,,,,,,,,
